acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name
0.0916,https://api.spotify.com/v1/audio-analysis/7wGoH4JK8H0TujZgnT0dwV,0.451,270867,0.58,7wGoH4JK8H0TujZgnT0dwV,9.03e-05,2,0.231,-4.596,1,0.0273,144.022,4,https://api.spotify.com/v1/tracks/7wGoH4JK8H0TujZgnT0dwV,audio_features,spotify:track:7wGoH4JK8H0TujZgnT0dwV,0.26,そばにいられればいいのに
0.133,https://api.spotify.com/v1/audio-analysis/4MI3WljMBVI9ZQIkCDgUIv,0.328,161853,0.992,4MI3WljMBVI9ZQIkCDgUIv,0.0,1,0.324,-0.814,0,0.411,170.478,4,https://api.spotify.com/v1/tracks/4MI3WljMBVI9ZQIkCDgUIv,audio_features,spotify:track:4MI3WljMBVI9ZQIkCDgUIv,0.166,念力が欲しい!!!!!~念力家族のテーマ
0.0402,https://api.spotify.com/v1/audio-analysis/4aIsTEQmmlpoo9iH4oFkAw,0.522,229360,0.962,4aIsTEQmmlpoo9iH4oFkAw,0.0,1,0.0813,-1.905,1,0.145,83.381,4,https://api.spotify.com/v1/tracks/4aIsTEQmmlpoo9iH4oFkAw,audio_features,spotify:track:4aIsTEQmmlpoo9iH4oFkAw,0.69,セルアウト禅問答
0.313,https://api.spotify.com/v1/audio-analysis/1oreL7vFZmImwquIYV0xLw,0.744,143693,0.785,1oreL7vFZmImwquIYV0xLw,0.0,7,0.0616,-3.938,1,0.0596,133.382,4,https://api.spotify.com/v1/tracks/1oreL7vFZmImwquIYV0xLw,audio_features,spotify:track:1oreL7vFZmImwquIYV0xLw,0.692,土曜日の俺はちょっと違う(Memory Ver.)
0.0558,https://api.spotify.com/v1/audio-analysis/4EOcEzFvdbgmnDubSAnLso,0.423,182907,0.997,4EOcEzFvdbgmnDubSAnLso,4.32e-06,4,0.223,-1.171,1,0.158,169.912,4,https://api.spotify.com/v1/tracks/4EOcEzFvdbgmnDubSAnLso,audio_features,spotify:track:4EOcEzFvdbgmnDubSAnLso,0.526,オー!チャイナ!
0.282,https://api.spotify.com/v1/audio-analysis/6p2I22r0KJ1KtJCntTWWPW,0.761,194027,0.863,6p2I22r0KJ1KtJCntTWWPW,0.0,11,0.336,-3.397,0,0.043,136.009,4,https://api.spotify.com/v1/tracks/6p2I22r0KJ1KtJCntTWWPW,audio_features,spotify:track:6p2I22r0KJ1KtJCntTWWPW,0.965,可愛い転校生に告白されて付き合おうと思ったら彼女はなんと狐娘だったので人間のぼくが幸せについて本気出して考えてみた
0.0229,https://api.spotify.com/v1/audio-analysis/5LOzIS4Xxv8SRWY8FjVUna,0.63,235920,0.947,5LOzIS4Xxv8SRWY8FjVUna,0.000128,11,0.0739,-3.042,0,0.0814,120.023,4,https://api.spotify.com/v1/tracks/5LOzIS4Xxv8SRWY8FjVUna,audio_features,spotify:track:5LOzIS4Xxv8SRWY8FjVUna,0.765,十月の月
0.428,https://api.spotify.com/v1/audio-analysis/3U0V6GmAzdIc5hAPqbmDaA,0.701,266573,0.959,3U0V6GmAzdIc5hAPqbmDaA,1.03e-06,1,0.312,-3.193,1,0.088,110.015,4,https://api.spotify.com/v1/tracks/3U0V6GmAzdIc5hAPqbmDaA,audio_features,spotify:track:3U0V6GmAzdIc5hAPqbmDaA,0.714,下川 VS 世間
0.00274,https://api.spotify.com/v1/audio-analysis/2roFke5tQxbMbznQJyKTt0,0.29,271973,0.964,2roFke5tQxbMbznQJyKTt0,1.73e-05,4,0.304,-2.085,1,0.1,73.458,4,https://api.spotify.com/v1/tracks/2roFke5tQxbMbznQJyKTt0,audio_features,spotify:track:2roFke5tQxbMbznQJyKTt0,0.418,もう四日もしてない
0.0394,https://api.spotify.com/v1/audio-analysis/13yB4uPjbtSEE117LLniiy,0.618,187493,0.889,13yB4uPjbtSEE117LLniiy,1.69e-05,4,0.249,-0.851,1,0.0541,134.338,4,https://api.spotify.com/v1/tracks/13yB4uPjbtSEE117LLniiy,audio_features,spotify:track:13yB4uPjbtSEE117LLniiy,0.805,過呼吸です。
0.107,https://api.spotify.com/v1/audio-analysis/3Bse3wZAw87v811TwAfQGn,0.487,357893,0.955,3Bse3wZAw87v811TwAfQGn,1.3e-06,2,0.395,-3.107,1,0.0455,135.08,4,https://api.spotify.com/v1/tracks/3Bse3wZAw87v811TwAfQGn,audio_features,spotify:track:3Bse3wZAw87v811TwAfQGn,0.648,今までお世話になりました
0.818,https://api.spotify.com/v1/audio-analysis/5J9ERHp8purrqT0CKYXQ8S,0.693,219400,0.23,5J9ERHp8purrqT0CKYXQ8S,0.0503,7,0.0686,-12.74,1,0.0431,170.082,4,https://api.spotify.com/v1/tracks/5J9ERHp8purrqT0CKYXQ8S,audio_features,spotify:track:5J9ERHp8purrqT0CKYXQ8S,0.621,ロンググッドバイ
0.0848,https://api.spotify.com/v1/audio-analysis/41aNmHAdjMK2FDtQLLdm4m,0.425,258467,0.983,41aNmHAdjMK2FDtQLLdm4m,0.0,7,0.363,-1.841,1,0.19,89.883,4,https://api.spotify.com/v1/tracks/41aNmHAdjMK2FDtQLLdm4m,audio_features,spotify:track:41aNmHAdjMK2FDtQLLdm4m,0.148,下川最強伝説
0.391,https://api.spotify.com/v1/audio-analysis/40ep4HYU01e18qXqTx1ANH,0.654,208427,0.94,40ep4HYU01e18qXqTx1ANH,0.0,2,0.308,-1.963,1,0.0665,109.926,4,https://api.spotify.com/v1/tracks/40ep4HYU01e18qXqTx1ANH,audio_features,spotify:track:40ep4HYU01e18qXqTx1ANH,0.551,お兄ちゃんだぁいすき
0.0563,https://api.spotify.com/v1/audio-analysis/0c483LM4r0O9UvCodbAUA4,0.618,142627,0.871,0c483LM4r0O9UvCodbAUA4,0.000378,9,0.222,-4.381,1,0.0352,153.085,4,https://api.spotify.com/v1/tracks/0c483LM4r0O9UvCodbAUA4,audio_features,spotify:track:0c483LM4r0O9UvCodbAUA4,0.96,多重星
0.00695,https://api.spotify.com/v1/audio-analysis/3QWCbLvAPEpNbsUTyeDZPo,0.537,229387,0.972,3QWCbLvAPEpNbsUTyeDZPo,1.07e-06,9,0.144,-1.963,1,0.24,99.275,4,https://api.spotify.com/v1/tracks/3QWCbLvAPEpNbsUTyeDZPo,audio_features,spotify:track:3QWCbLvAPEpNbsUTyeDZPo,0.48,ダンス・スタンス・レボリューション
0.00257,https://api.spotify.com/v1/audio-analysis/1ViWqh0FHV3XEo7ZriUEsQ,0.597,256760,0.925,1ViWqh0FHV3XEo7ZriUEsQ,1.95e-06,10,0.213,-2.239,1,0.0508,129.975,4,https://api.spotify.com/v1/tracks/1ViWqh0FHV3XEo7ZriUEsQ,audio_features,spotify:track:1ViWqh0FHV3XEo7ZriUEsQ,0.738,品がねえ 萎え
0.24,https://api.spotify.com/v1/audio-analysis/2Flhwr709EQ5EaddYtLBTL,0.704,194850,0.907,2Flhwr709EQ5EaddYtLBTL,1.23e-06,11,0.309,-2.943,0,0.0456,135.974,4,https://api.spotify.com/v1/tracks/2Flhwr709EQ5EaddYtLBTL,audio_features,spotify:track:2Flhwr709EQ5EaddYtLBTL,0.962,可愛い転校生に告白されて付き合おうと思ったら彼女はなんと狐娘だったので人間のぼくが幸せについて本気出して考えてみた feat.常盤ゆう
0.0178,https://api.spotify.com/v1/audio-analysis/3iGHNT0HmW6uIDzXmcYntu,0.516,231972,0.898,3iGHNT0HmW6uIDzXmcYntu,0.0,0,0.0843,-1.952,1,0.0777,130.052,4,https://api.spotify.com/v1/tracks/3iGHNT0HmW6uIDzXmcYntu,audio_features,spotify:track:3iGHNT0HmW6uIDzXmcYntu,0.513,チャーハンたべたい
0.287,https://api.spotify.com/v1/audio-analysis/74B65ieeE4DycAQSRkh0P8,0.469,267668,0.966,74B65ieeE4DycAQSRkh0P8,1.83e-06,1,0.144,-3.475,0,0.27,179.957,4,https://api.spotify.com/v1/tracks/74B65ieeE4DycAQSRkh0P8,audio_features,spotify:track:74B65ieeE4DycAQSRkh0P8,0.656,☆君☆と☆メ☆タ☆モ☆る☆feat. みなりお(南 梨央奈)
0.0507,https://api.spotify.com/v1/audio-analysis/3ACXh7Bxc1qYfZExr8q8Qp,0.534,275027,0.996,3ACXh7Bxc1qYfZExr8q8Qp,1.55e-06,6,0.023,-0.25,0,0.208,174.983,4,https://api.spotify.com/v1/tracks/3ACXh7Bxc1qYfZExr8q8Qp,audio_features,spotify:track:3ACXh7Bxc1qYfZExr8q8Qp,0.637,テクノ番長
0.0131,https://api.spotify.com/v1/audio-analysis/3Emfv1DI7gA2hhz7fG4nAg,0.708,249520,0.913,3Emfv1DI7gA2hhz7fG4nAg,0.0,1,0.0435,-3.103,1,0.0566,122.01,4,https://api.spotify.com/v1/tracks/3Emfv1DI7gA2hhz7fG4nAg,audio_features,spotify:track:3Emfv1DI7gA2hhz7fG4nAg,0.852,ゲームボーイズメモリー
0.301,https://api.spotify.com/v1/audio-analysis/5XwmT5hX5SnzRRTyqbm6DB,0.493,267067,0.98,5XwmT5hX5SnzRRTyqbm6DB,2.17e-05,1,0.0673,-0.697,0,0.272,180.018,4,https://api.spotify.com/v1/tracks/5XwmT5hX5SnzRRTyqbm6DB,audio_features,spotify:track:5XwmT5hX5SnzRRTyqbm6DB,0.535,☆君☆と☆メ☆タ☆モ☆る☆
0.0715,https://api.spotify.com/v1/audio-analysis/03Quml9Br94z23cx8f8oGC,0.374,191333,0.989,03Quml9Br94z23cx8f8oGC,2.85e-06,7,0.245,-1.557,1,0.246,89.491,4,https://api.spotify.com/v1/tracks/03Quml9Br94z23cx8f8oGC,audio_features,spotify:track:03Quml9Br94z23cx8f8oGC,0.118,人生地獄絵図
0.599,https://api.spotify.com/v1/audio-analysis/739gKbOlGlF1LMRTEVjFXQ,0.625,229373,0.741,739gKbOlGlF1LMRTEVjFXQ,0.0,11,0.63,-4.175,0,0.0791,96.933,4,https://api.spotify.com/v1/tracks/739gKbOlGlF1LMRTEVjFXQ,audio_features,spotify:track:739gKbOlGlF1LMRTEVjFXQ,0.911,愛想笑いはあとにして
